original_index,agentRate,wizardSuccess,intent,absent_n,composite,text,ville_depart,ville_destination,date_depart,date_retour,budget
3157,5.0,True,book,5,a_definir_apres_selection,A needle in a haystack! I'll book this one before it runs away.,,,,,
3160,5.0,True,book,2,a_definir_apres_selection,hay i am doing some business globetrotting just me and a colleague. we need to get to Fukuoka some time between august 27 and september 6,,Fukuoka,august 27,september 6,
3187,5.0,True,book,3,a_definir_apres_selection,HI THERE. I NEED TO FIND MADONNA TO TAKE PICTURES OF HER AND HER FRIEND. I WORK FOR INTOUCH MAGAZINE. CAN YOU GET ME TO SAO PAULO FROM PORTO?,PORTO,SAO PAULO,,,
3197,5.0,True,book,1,a_definir_apres_selection,I need to get to porto alegre for 9 days from seattle. I only got 3600 dollars and need to get there september first. ,seattle,porto alegre,september first,,3600 dollars
3212,5.0,True,book,4,a_definir_apres_selection,"Perhaps I should explain it another time... But first, lets book a vacation to Tijuana!",,Tijuana,,,
3224,5.0,True,book,5,a_definir_apres_selection,"Then yes, please book it right away!:D :airplane:",,,,,
3272,5.0,True,book,3,a_definir_apres_selection,"Hi darling, could you please book a trip from Goiania to Ulsan for me please?",Goiania,Ulsan,,,
3283,5.0,True,book,3,a_definir_apres_selection,"Ah Jeez. I need to travel from Puebla to Buenos Aires. I have a terrific reason to go, I assure you. My backstory here is impeccable",Puebla,Buenos Aires,,,
3293,5.0,True,book,4,a_definir_apres_selection,Morning! Lovely weather we are having :smiley:  Are you in St. Louis too? I need to book a trip!,St. Louis,,,,
3315,5.0,True,book,4,a_definir_apres_selection,"H, I need to go to Kyoto pronto!",,Kyoto,,,
3328,5.0,True,book,4,a_definir_apres_selection,Hi I need to get to Calgary ASAP,,Calgary,,,
3344,5.0,True,book,5,a_definir_apres_selection,Let’s book it! ill be making so much on these pics :slightly_smiling_face:,,,,,
3347,5.0,True,book,4,a_definir_apres_selection,"Hi i'm from Buenos Aires, and I want to book a trip",Buenos Aires,,,,
3370,5.0,True,book,5,a_definir_apres_selection,"Hi, I need to go somewhere warm!",,,,,
3382,5.0,True,book,5,a_definir_apres_selection,Book it!,,,,,
3384,4.0,True,book,5,a_definir_apres_selection,"Hi, I want to take my kids on a wonderful vacation, can you help me find something that my wife and I will approve on.",,,,,
3412,5.0,True,book,3,a_definir_apres_selection,"Greetings m8! Im coming out of st. petersburg, but i need some time for my lonesome or at least imagine some, can you tell me about some packages to Kingston",st. petersburg,Kingston,,,
3433,5.0,True,book,5,a_definir_apres_selection,"I'm getting married and my wife is making me take care of the honeymoon, I better get it right or I will be in a lot of hot water :weary:",,,,,
3460,5.0,True,book,2,a_definir_apres_selection,"Hi Leaving from Cleveland! And i need to get to Mexico City, and it needs to be on Friday September 2nd",Cleveland,Mexico City,Friday September 2nd,,
3470,5.0,True,book,5,a_definir_apres_selection,Please go ahead and do it!,,,,,
3473,5.0,True,book,4,a_definir_apres_selection,WOHOO ITS SPRING BREAK!!! im in tjiuana and i need to get out of here,tjiuana,,,,
3487,5.0,True,book,5,a_definir_apres_selection,OMG let’s book it,,,,,
3492,4.0,True,book,4,a_definir_apres_selection,I'm a fashion designer and I'm going to be doing an internship with a VERY  famous fashion designer. Do you have any flight and hotel packages to Rome?,,Rome,,,
3524,4.0,True,book,4,a_definir_apres_selection,I dream of one day going to San Diego and doing the pub tour. My friends have all done it and they say it's awesome.  What can you offer me in San Diego?,,San Diego,,,
3536,5.0,True,book,5,a_definir_apres_selection,Hi im a failing author and i need some headspace looking to get away with my family! can you help e out?,,,,,
3550,5.0,True,book,4,a_definir_apres_selection,Hey i think i want to go to KYOTO,,KYOTO,,,
3588,5.0,True,book,4,a_definir_apres_selection,Hi im from Hauston looking to get to my internship,Hauston,,,,
3609,5.0,True,book,4,a_definir_apres_selection,Hi I live in Kakariko Village and I want to go away! Where could I go?,Kakariko Village,,,,
3618,5.0,True,book,5,a_definir_apres_selection,"Good afternoon to you, I have 4 days off coming up and I need a little getaway.",,,,,
3648,4.0,True,book,3,a_definir_apres_selection,Hi im from Sydney and i want to go to mannheim,Sydney,mannheim,,,
3673,4.0,True,book,4,a_definir_apres_selection,I need to get to NAPLES,,NAPLES,,,
3692,5.0,True,book,2,a_definir_apres_selection,This is my first time booking a trip with a machine....hope this works....so I will be very specific. I need to go to Berlin. From Sao Paulo. We are 3 adults and 1 child. We have $14900 at most to spend on this trip. Can you figure this out? Cause if not I will call a travel agent. Please confirm that you comprehend.  Over and out.,Sao Paulo,Berlin,,,$14900
3704,5.0,True,book,4,a_definir_apres_selection,I have $14900 to spend so that will work. Please book this exactly as discussed and send me a confirmation. I am not used to dealing with a....machine.,,,,,$14900
3707,4.0,True,book,4,a_definir_apres_selection,Hi Imm looking to book a vacation to Curitiba,,Curitiba,,,
3731,4.0,True,book,5,a_definir_apres_selection,lets book,,,,,
3738,5.0,True,book,5,a_definir_apres_selection,"That sounds good, let's book that. Next time I want to speak to a real person, preferably female. Thank you.",,,,,
3740,4.0,True,book,3,a_definir_apres_selection,Hi i got an internship in Frankfurt and need to get there on August 27th,,Frankfurt,August 27th,,
3748,4.0,True,book,5,a_definir_apres_selection,This seems perfect! may you please go ahead and bookit?,,,,,
3751,5.0,True,book,3,a_definir_apres_selection,I need to go to Minneapolis on August 17 on business and I need you take care of this quickly and efficiently. Can you do that for me?,,Minneapolis,August 17,,
3765,5.0,True,book,5,a_definir_apres_selection,"How much is that going to cost the company? Oh never mind, just book it. I'm not here to shop around.",,,,,
3784,5.0,True,book,4,a_definir_apres_selection,"Denver, here I come! I need you to help me book a trip. It's THE most important trip of my life!",,Denver,,,
3792,5.0,True,book,4,a_definir_apres_selection,"Looks like I've lucked out then, Denver here I come!!!",,Denver,,,
3795,4.0,True,book,3,a_definir_apres_selection,"Salut! I am ze number one pastry chef in ze world! There is this fantastic beautiful intoxication pastry made by an ami of mine in Melbourne. Im in Guadalajara and I need, need, need to have a taste can you get me there, my good friend?",Guadalajara,Melbourne,,,
3810,5.0,True,book,5,a_definir_apres_selection,my 4 friends and i want to get away,,,,,
3831,5.0,True,book,4,a_definir_apres_selection,Hi! I have 2 possible big golf tournaments coming up and I want to see which one has the best package. Let's take a look at Chicago first.,,Chicago,,,
3854,4.0,True,book,4,a_definir_apres_selection,"Well, this is it. Time for me to go to Queenstown!",,Queenstown,,,
3863,3.0,True,book,4,a_definir_apres_selection,Hi we want to go to San Juan,,San Juan,,,
3903,4.0,True,book,5,a_definir_apres_selection,I know where Mewtwo is!!! I have it from a very good source and I'm gonna go hunt him down!,,,,,
3921,3.0,True,book,4,a_definir_apres_selection,Theed,,Theed,,,
3933,5.0,True,book,4,a_definir_apres_selection,Wooooohoooooo it's spring break time let's go get wet and wild! We need to book a place in the middle of the action in Dallas. Close to beach for sure.,,Dallas,,,
3947,4.0,True,book,4,a_definir_apres_selection,Ever been to Queenstown? Can you tell me what it is like?,,Queenstown,,,
3956,4.0,True,book,4,a_definir_apres_selection,Hi im looking to go to monterrey,,monterrey,,,
3977,4.0,True,book,4,a_definir_apres_selection,Hi im from Philadelphia,Philadelphia,,,,
4003,3.0,True,book,3,a_definir_apres_selection,I HAVE to be in Houston on the 17th!,,Houston,17th,,
4008,3.0,True,book,4,a_definir_apres_selection,Hey looking to go to Osaka,,Osaka,,,
4034,3.0,True,book,5,a_definir_apres_selection,This one seems good can we book it?,,,,,
4037,5.0,True,book,5,a_definir_apres_selection,I'm exhausted and I need to get away. I want to treat myself to a five day trip.,,,,,
4047,5.0,True,book,5,a_definir_apres_selection,You are so efficient I know I am making you work hard on a Friday afternoon at 4:47 but you get to go home for the weekend soon lol if the dates in Milan work I think I will book one of those,,,,,
4054,5.0,True,book,5,a_definir_apres_selection,I want to go on a 4 day trip,,,,,
4066,5.0,True,book,5,a_definir_apres_selection,well okay I can always take the tram in to the city. I will book that one.,,,,,
4080,4.0,True,book,5,a_definir_apres_selection,LEt’s book it,,,,,
4101,3.0,True,book,5,a_definir_apres_selection,PLease book the more expensive one',,,,,
4104,5.0,True,book,5,a_definir_apres_selection,my friends and i are going away on our first trip alone ever and i am in charge of finding us a deal!,,,,,
4118,5.0,True,book,4,a_definir_apres_selection,I'm a world famous photographer and I need to book a trip on August 24. Do not disappoint me.,,,August 24,,
4134,4.0,True,book,4,a_definir_apres_selection,Hi I want to go to osaka,,osaka,,,
4149,3.0,True,book,4,a_definir_apres_selection,Hi i want to go to burlington,,burlington,,,
4172,5.0,True,book,1,a_definir_apres_selection,"Good day, I'm located in Kobe and I have been offered a possible internship in Baltimore at the heart of the action! I need you to book a flight and hotel package for me sometime between August 26 and September 10.",Kobe,Baltimore,August 26,September 10,
4188,1.0,True,book,4,a_definir_apres_selection,I want to go to Fortaleza to visit my aunt Betty.,,Fortaleza,,,
4194,4.0,True,book,4,a_definir_apres_selection,I need to go to Barcelona,,Barcelona,,,
4202,4.0,True,book,5,a_definir_apres_selection,This is just too perfect book it,,,,,
4205,5.0,True,book,5,a_definir_apres_selection,Hello you may know me as the best Pokemon Hunter in the world,,,,,
4214,5.0,True,book,3,a_definir_apres_selection,"Hello, I'm looking to book a trip for two from Puebla to Hamburg",Puebla,Hamburg,,,
4222,5.0,True,book,5,a_definir_apres_selection,Hi! I want to book a trip for me and four friends for spring break!,,,,,
4269,2.0,True,book,3,a_definir_apres_selection,Book me a flight for 7 adults and 1 child from Portland to North Vancouver,Portland,North Vancouver,,,
4289,3.0,True,book,2,a_definir_apres_selection,"Hi there, I'd like to know if you can book a trip for us leaving this upcoming Saturday and returning on the Tuesday after. We are six adults and seven children leaving from Punta Cana. I know this is really short notice so I'd appreciate anything you can find for us, thank you so much!",Punta Cana,,Saturday,Tuesday,
4319,1.0,True,book,3,a_definir_apres_selection,hey. id like to book a trip to philadelphia from vancouver. for 8,vancouver,philadelphia,,,
4342,1.0,True,book,2,a_definir_apres_selection,"yo i need a flight to beijing, leaving from rio de janeiro on sunday august 21st",rio de janeiro,beijing,sunday august 21st,,
4353,5.0,True,book,3,a_definir_apres_selection,"Hi! I want to book a 5 day trip leaving from Santa Cruz on September 2nd. I don't have a destination in mind yet, what would you recommend?",Santa Cruz,,September 2nd,,
4365,5.0,True,book,5,a_definir_apres_selection,Ok we will book that one!,,,,,
4368,4.0,True,book,2,a_definir_apres_selection,Please check if there is a flight to Naples from Fort Lauderdale leaving August 31,Fort Lauderdale,Naples,August 31,,
4397,5.0,True,book,3,a_definir_apres_selection,Find me a flight from Belo Horizonte to Brasilia. First class only,Belo Horizonte,Brasilia,,,
4418,4.0,True,book,3,a_definir_apres_selection,hi id like to go to baltimore from brasilia. i would like to get 1 children ticket and 1 adult ticket,brasilia,baltimore,,,
4439,5.0,True,book,1,a_definir_apres_selection,i need to know how much it costs to go from ciudad juarez to la paz leaving august 22 to september 8,ciudad juarez,la paz,august 22,september 8,
4459,5.0,True,book,5,a_definir_apres_selection,i'll take that one,,,,,
4475,4.0,True,book,5,a_definir_apres_selection,"Great, i'll book that package then!",,,,,
4478,5.0,True,book,1,a_definir_apres_selection,IM IN TIJUANA FIND ME A FLIGHT TO CURITIBA AUG 27 TO SEPT 4,TIJUANA,CURITIBA,AUG 27,SEPT 4,
4490,4.8,True,book,3,a_definir_apres_selection,hi. i have a 6 days vacation. starting friday sept 2 2016. and id like to go to paris,,paris,friday sept 2 2016,,
4505,5.0,True,book,1,a_definir_apres_selection,"hi there. need to book a trip to denver
i live in houston
sept 10 to 11",houston,denver,sept 10,11,
4509,5.0,True,book,1,a_definir_apres_selection,please find me a vacation between wed aug 31 and wed sept 21 for 2 adult and 2 kids for 4400$ max. leaving frmom fortaleza. if,fortaleza,,wed aug 31,wed sept 21,4400$
4521,5.0,True,book,5,a_definir_apres_selection,ok lets book it!!,,,,,
4524,4.0,True,book,2,a_definir_apres_selection,i'm looking to go to ulsan from santiago for 12 days. leaving on august 27th. this is for two people. do you have anything for me?,santiago,ulsan,august 27th,,
4554,4.5,True,book,5,a_definir_apres_selection,"Alright thanks, I looked up other reviews and I think it will suit us, i'll book it!",,,,,
4558,5.0,True,book,1,a_definir_apres_selection,"hello, please find me a vacation between saturday august 27 2016 and wednesday september 7 2016 for under 6000$ leaving from madrid",madrid,,saturday august 27 2016,wednesday september 7 2016,6000$
4569,4.0,True,book,1,a_definir_apres_selection,"Hello, book me a trip from San Antonio to Phoenix leaving September 9th and returning September 11th please.",San Antonio,Phoenix,September 9th,September 11th,
4587,4.5,True,book,1,a_definir_apres_selection,i am planning my honey moon. leaving from miami on sunday august 28 2016. for 5 days to stuttgart. max 2900,miami,stuttgart,sunday august 28 2016,,2900
4602,5.0,True,book,2,a_definir_apres_selection,Hello bot. I want to go to Manas from Boston on September 2,Boston,Manas,September 2,,
4610,5.0,True,book,3,a_definir_apres_selection,"Hello there! I have 12 days off starting on August 22, and I'm leaving from Santo Domingo",Santo Domingo,,August 22,,
